ID GNB,Comercio,Categoría GNB,Resumen publicado,Vigencia inicial API,Vigencia final API,Texto visible de la ficha,URL de la promoción,Ya representada en la app,Revisión
592,Isdin,Días GNB,Hasta 25% de descuento los jueves y viernes + Hasta 6 cuotas sin intereses todos los días.,2026-05-17,2026-11-27,"Hasta 25% de descuento los jueves y viernes + Hasta 6 cuotas sin intereses todos los días. | Del 08 de enero al 27 de noviembre del 2026. | Hasta 25% de descuento para pagos con tarjetas de crédito del Banco GNB Paraguay todos los jueves y viernes. 20% de descuento para pagos con tarjetas de crédito del Banco GNB Paraguay (5% en caja + 15% con tarjetas de crédito físicas). +5% de descuento adicional para pagos con QR con tarjetas de crédito a través de la App Banco GNB Personas. | Hasta 6 cuotas sin intereses todos los días para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 2.000.000 (guaraníes dos millones) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales de los comercios adheridos (Champs Elysees, O boticário, Isdin). | La promoción de descuento aplica todos los jueves y viernes dentro del periodo de la promoción. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | El descuento en caja no aplica en la compra de Gift Cards y servicios de cabina como tratamientos faciales. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/592,sí,
399,Cafexpress,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-09-13,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 19 de marzo al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones. | Consulte las bases y condiciones para más información acerca de los locales adheridos.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/399,sí,source_start_date_stale
593,Blue Farma,Días GNB,20% de descuento los lunes + Hasta 6 cuotas sin intereses todos los días.,2026-03-05,2026-12-28,"20% de descuento los lunes + Hasta 6 cuotas sin intereses todos los días. | Del 29 de junio al 28 de diciembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses para pagos realizados con las tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 800.000 (guaraníes ochocientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | El 10% de descuento será aplicado por el comercio en caja/mostrador al momento del pago y el 10% restante será vía reintegro en el extracto al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que sea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/593,sí,
326,Colchones Trebol,Cuotas sin intereses,Hasta 12 cuotas sin intereses.,2024-08-26,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que sea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/326,sí,source_start_date_stale
506,Paraná Hogar,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-08-05,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 15 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Visa y/o Mastercard de afinidades Clásica, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay. | El fraccionamiento de las cuotas deberá ser solicitado al momento de la compra por Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No aplica para pagos realizados a través de plataformas de terceros. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/506,sí,source_start_date_stale
574,American Look,Días GNB,25% off los jueves y viernes + 6 cuotas sin intereses,2026-05-17,2026-11-27,"Hasta 25% off todos los jueves y viernes + 6 cuotas sin intereses en tiendas del Grupo Kemsa. | Del 22 de enero al 27 de noviembre del 2026. | 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días jueves y viernes. | 20% de descuento para pagos con tarjetas de crédito afinidades Clásicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días jueves y viernes. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay todos los días. | El 15% del descuento será aplicado en mostrador por el comercio al momento del pago y el porcentaje restante vía reintegro en el extracto del cliente lo cual será reflejado al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) para tarjetas de crédito Mastercard y Visa Clásicas, Oro Platinum e Infinite. y Gs. 3.000.000 (guaraníes tres millones) para tarjetas de crédito Mastercard Black, Black Premier y Metalcard Premier. | El descuento en caja no aplica en la compra de Gift Cards. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/574,sí,
504,Odontología 3,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-08-06,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de afinidad Clásicas, Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum e Infinite Premier del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/504,sí,source_start_date_stale
380,Farmavip,Días GNB,20% de reintegro los días miércoles,2024-11-22,2026-12-30,"20% de reintegro los días miércoles | Del 12 de agosto al 30 de diciembre del 2026. | 20% de reintegro para pagos con tarjetas de crédito Mastercard del Banco GNB Paraguay todos los miércoles. | Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales del comercio. | El 10% del descuento será aplicado en mostrador por el comercio al momento del pago y el porcentaje restante vía reintegro en el extracto del cliente lo cual será reflejado al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. | No aplica para pedidos realizados vía delivery y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/380,sí,source_start_date_stale
360,Hydro Clean,Días GNB,20% de descuento y hasta 12 cuotas sin intereses todos los días.,2024-10-07,2026-12-31,20% de descuento y hasta 12 cuotas sin intereses todos los días. | Del 06 de febrero al 31 de diciembre del 2026. | 20% de descuento para pagos con las tarjetas de crédito del Banco GNB Paraguay. | Hasta 12 cuotas sin intereses para pagos con las tarjetas de crédito del Banco GNB Paraguay. | El descuento será aplicado al momento del pago en caja/mostrador por el comercio. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones.,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/360,sí,source_start_date_stale
530,Music Hall,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-10-15,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/530,sí,source_start_date_stale
528,Librería Emanuel,Días GNB,20% de descuento los días viernes + Hasta 6 cuotas sin intereses.,2026-04-10,2026-10-30,"20% de descuento los días viernes + Hasta 6 cuotas sin intereses. | Del 17 de abril al 30 de octubre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay | El 10% de descuento será aplicado por el comercio en caja/mostrador al momento del pago y el 10% restante será vía reintegro en el extracto al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | Tope de compra mensual: Gs. 500.000 (guaraníes quinientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/528,sí,
657,Moët Hennessy,Días GNB,Hasta 25% de descuento los jueves y viernes + Hasta 6 cuotas sin intereses todos los días.,2026-08-25,2026-12-31,"Hasta 25% de descuento los jueves y viernes + Hasta 6 cuotas sin intereses todos los días. | Del 27 de agosto al 31 de diciembre del 2026. | 25% de descuento para pagos con tarjetas de crédito Mastercard afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | 20% de descuento para pagos con tarjetas de crédito Mastercard afinidades Clásicas y Oro del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses todos los días para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales de los comercios adheridos. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/657,sí,
442,Oral Studio,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-04-01,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito; de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones. | ✓ Oral Studio Clínica Dental - San Roque González 552 entre Andrés Campos Cervera y Manuel Castillo - Asunción, Paraguay",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/442,sí,source_start_date_stale
441,Jardín de la Paz,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2025-04-08,2026-12-31,"Hasta 12 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | La promoción aplica todos los días durante el periodo de promoción. | No acumulable con otras promociones. | ✓ Jardin de la Paz - Avda. República Argentina 1512 esq. Dr. Miguel Torres – Asunción, Paraguay.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/441,sí,source_start_date_stale
